#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.tree.TraitSet" traitname="date" value="KP696741-2010-06-10=2010-06-10,KP696746-2011-07-11=2011-07-11,KP696745-2011-07-11=2011-07-11,OK020087-2018-04-16=2018-04-16,KP696742-2010-06-10=2010-06-10,KP696743-2010-06-10=2010-06-10,KP696744-2011-07-11=2011-07-11,KP696747-2011-07-11=2011-07-11,OK067319-2018-02-26=2018-02-26">
#                        <taxa id="TaxonSet.Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" jeffreys="true" parameter="@bPopSizes.t:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" name="distribution">
#            <parameter id="clockRate.c:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.2" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.6" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" name="distribution">
#            <parameter id="gammaShape.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="kappa1Prior.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" name="distribution">
#            <parameter id="kappa1.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" name="distribution">
#            <parameter id="kappa2.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" id="treeLikelihood.Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" shape="@gammaShape.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" kappa1="@kappa1.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" kappa2="@kappa2.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies frequencies="@freqParameter.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" id="estimatedFreqs.s:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" id="StrictClock.c:Align_Madagascar_Pteropus_Subclade_RdRp_Extract_BEAST" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa1	kappa2	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
18580000	-995.2076187417676	-905.0521557212336	-90.15546302053407	-905.0521557212336	1595.6325997867314	6.862768983094691E-5	3.3549486115675813	8.651179165084333	0.5768742753249929	-56.16045515648837	468.7266801367723	387.4669714758524	536.9135787369994	466.0872253743661	393.6914610083598	2	3	1	1	1	0.2791950572685109	0.19290478655707957	0.19999009248074084	0.3279100636936675
18590000	-992.1115465698969	-906.2388286261184	-85.87271794377843	-906.2388286261184	793.9750233729027	1.5566745236559487E-4	3.1088802096311303	8.651179165084333	0.48054759767572286	-52.02564454380039	470.38884644499694	386.60265224795273	533.0124094372009	466.93498623800946	393.71105235324376	1	1	2	3	1	0.2791950572685109	0.16469325963618878	0.22820161940163164	0.3279100636936675
18600000	-1002.4122687775666	-908.994067280669	-93.41820149689764	-908.994067280669	3193.563259211351	5.953581065271408E-5	1.9908103378635995	8.201917584002107	0.180752586810649	-60.36329224587877	475.55708486570035	388.6417357832224	534.6720501649928	465.70970720958184	395.92115796407927	2	2	2	1	1	0.2660278447477143	0.17119596510517676	0.20318303142318916	0.3595931587239186
18610000	-992.547907379147	-899.0811672197905	-93.46674015935653	-899.0811672197905	2529.045367551634	9.93594674739927E-5	5.124266342672167	22.02686128304184	0.11503822893139838	-57.50237168367194	476.43249266230936	388.68466419051725	537.9661356345669	468.02248627463194	391.1044522434439	1	1	3	2	1	0.28599200285642445	0.1820134296308987	0.1890053326391364	0.3429892348735393
18620000	-1000.2366722772035	-907.8034413967778	-92.43323088042573	-907.8034413967778	2201.090882852749	5.713955471467178E-5	3.454860325794054	9.231367435059818	0.10663419403863776	-58.69440347547982	477.7618214677297	387.0241758204341	536.8939007912129	467.590365862851	389.3718067554914	1	1	1	1	4	0.26640792229404486	0.1868236821271119	0.21751351091388155	0.32925488466496056
18630000	-999.9642782979581	-903.0675474355653	-96.8967308623928	-903.0675474355653	3135.4424539409824	4.983854073875114E-5	6.284316184997316	21.73941922933623	0.18398487100428987	-60.44482774374753	474.1102703251489	390.04616632030553	542.0552609103638	467.8084182076904	393.57596251499746	2	1	3	1	1	0.3137247335319197	0.13950687088923702	0.19071376603850734	0.35605462954033473
18640000	-996.1817776847988	-903.1251543790928	-93.05662330570604	-903.1251543790928	2570.93490620631	6.69892413781599E-5	3.639349617646815	18.238611843821694	0.13882874938811304	-57.89366066491264	472.64603983361417	386.3183925057625	540.3808728997302	467.03742467741637	398.02139066708526	1	2	1	1	3	0.3025105787679111	0.13950687088923702	0.19666333328346955	0.36131921705938114
18650000	-997.673928509571	-904.2367413928494	-93.43718711672167	-904.2367413928494	2496.237908088664	5.194001933313701E-5	5.888944820946124	9.622199057408434	0.36586074053635476	-58.593109536280195	473.89360432225146	390.97892102380143	541.6712332331846	467.0195091605911	400.52113781548076	2	1	1	1	3	0.2937363567802732	0.15412655809457343	0.21322864307304787	0.3389084420521043
18660000	-992.6306793005326	-904.4021465128425	-88.22853278769011	-904.4021465128425	1169.1942473965996	8.754782457769648E-5	4.552538025247321	11.062401770791723	0.2774193657477238	-53.66612953753455	473.8072041295025	397.6185229679011	544.0818333373712	473.4912603412543	401.2546985910329	2	1	2	1	2	0.27988365019074146	0.16797926468410518	0.21322864307304787	0.3389084420521043
18670000	-1001.127783309589	-914.9572153531487	-86.1705679564402	-914.9572153531487	898.4905149807163	8.219075365457932E-5	2.775586968810438	6.801575369040405	0.42475327962117654	-52.86642981564482	470.05808503238137	394.2215160247758	552.068334033357	478.0507463008466	400.3058049085869	2	2	2	1	1	0.2777844526360903	0.1548789253590629	0.24606056228144335	0.3212760597234023
18680000	-999.6730915899517	-907.6687341923482	-92.00435739760347	-907.6687341923482	2191.7547281255574	5.122009415534528E-5	4.715378651363134	6.359123718471877	0.3450346117639942	-58.151198245912965	466.45039755759257	391.50900515939867	554.2609495409013	476.22336321693433	399.5272968329604	2	1	1	1	3	0.31821046698943245	0.19604484955486817	0.1918194390229715	0.2939252444327268
18690000	-990.216343573154	-903.5599552785603	-86.65638829459363	-903.5599552785603	1051.4501587154705	1.9059051710028162E-4	9.484051997103956	7.484617314466836	0.10265132060234639	-51.66906029782773	466.1519430075219	389.11244516768556	549.8468094373077	481.7181307250954	396.8468802610584	1	3	1	1	2	0.2559009234533684	0.17899546160901136	0.20692858373673906	0.35817503120088007
18700000	-1001.7500371248024	-903.405839249881	-98.34419787492142	-903.405839249881	3929.37996698036	4.2072205758531686E-5	3.9822772805693	9.742273162546205	0.15358490859742968	-64.0933357020042	472.07963302461326	388.281971727914	550.6762027112976	483.6145255794311	391.67152137708314	1	1	3	2	1	0.3116925948794374	0.15494097929748885	0.19087870745779806	0.34248771836527453
18710000	-992.3825685771251	-903.9193812125328	-88.46318736459223	-903.9193812125328	1129.503631685962	1.1223417731414608E-4	5.967905061479165	14.456652010137764	0.1808683240922264	-53.05214734806947	473.73067733511476	388.96857261773636	555.2145401255395	482.9157567752397	393.5642293078439	1	1	1	3	2	0.25091312125193505	0.19468584147871043	0.19899628583754825	0.35540475143180517
18720000	-1000.4390508178923	-904.0852999911407	-96.35375082675155	-904.0852999911407	3363.4079499310737	5.667036817320541E-5	13.413090763776808	9.064804884244902	0.14183129281684348	-60.36433961230631	471.41143990573795	390.902777102783	557.4451630833757	483.23458456828024	394.6640634559872	2	2	2	1	1	0.2855628064199448	0.1852915443000384	0.1599704073991451	0.3691752418808706
18730000	-995.5107749624631	-904.6636050274029	-90.84716993506018	-904.6636050274029	1614.5826520554622	6.044184282305507E-5	8.21784364917805	9.493582265494073	0.37532022111323726	-55.457628727496584	475.32850214474405	393.2693702009765	561.3457475442757	478.7682331695711	396.9284951337498	1	2	1	3	1	0.3067845507312432	0.15379321184874642	0.19146873985043708	0.34795349756957217
18740000	-999.08032202169	-904.102274526217	-94.97804749547296	-904.102274526217	2826.461033377387	5.02748571302606E-5	5.60272947208912	12.857205207298431	0.23123009447294327	-59.654474665505774	477.3802231607471	396.03689300976356	570.6504128739258	484.6724135120318	396.05129547891113	1	1	2	1	3	0.3067845507312432	0.15379321184874642	0.20248152702508132	0.3369407103949279
18750000	-992.1508131924987	-903.1222578013145	-89.0285553911842	-903.1222578013145	1149.2807497093813	1.2602303375130908E-4	5.362173990188734	13.585471427120552	0.2517996121961984	-53.75668540031381	475.61905364146395	397.5006200207094	570.3330688453847	484.4892890693573	393.4216182851532	1	1	4	1	1	0.2952186593158547	0.18296364058213135	0.21151495418978342	0.31030274591222934
18760000	-997.656737743258	-907.3977490845909	-90.25898865866708	-907.3977490845909	1581.2601480126275	6.439475028099167E-5	4.300557096227201	7.418064123794242	0.1746970533378874	-56.44015882550506	475.1895133382893	396.249982655862	571.0964888315921	486.65203679887566	395.569705285058	1	3	2	1	1	0.3009740418864681	0.18296364058213135	0.174281472940108	0.3417808445912914
18770000	-1002.9190967065404	-913.4869496124404	-89.43214709409997	-913.4869496124404	1447.2570528192512	6.641143600188032E-5	4.650449321141748	8.383636029024297	0.5128390959362512	-54.981452030579945	477.1127743258325	392.7317758065668	572.3477509754384	481.6011248413355	394.7327668167705	1	4	1	1	1	0.2923523730043519	0.1921362270359125	0.1737305553684431	0.3417808445912914
18780000	-993.6135207426684	-903.5073354566213	-90.10618528604712	-903.5073354566213	1653.369842229709	7.311455202672453E-5	6.029494261190478	11.449284444088978	0.18726245474871842	-55.06275487879688	473.50468527003255	390.97072708053975	574.1070298261099	484.4584229930921	394.55107836861515	2	1	1	1	3	0.31212579331414775	0.1568688922269903	0.1692586329067482	0.36174668155211265
18790000	-995.4382852047975	-905.7781280913847	-89.66015711341275	-905.7781280913847	1520.0910742450665	8.231655250701371E-5	6.792244708675517	6.107051589713269	0.5239748933213872	-55.19675613329028	470.47837534550877	387.76061276510404	575.2862139879594	488.1834133418663	391.91739476429655	1	2	1	1	3	0.2701176920020028	0.1723993326327145	0.17692943856983243	0.3805535367954492
18800000	-996.8011526608678	-903.6006259832984	-93.20052667756947	-903.6006259832984	2343.0436996176118	7.068548074408842E-5	9.40269485036517	14.94167671509385	0.24274064414437946	-56.83247767974471	470.3897378576526	384.056276875591	575.540458040723	487.89322967432076	393.2523864384115	1	2	1	3	1	0.2598966192613097	0.17894028099412013	0.18060956294911992	0.3805535367954492
18810000	-995.6197194480316	-902.7822758417451	-92.83744360628641	-902.7822758417451	2100.525077168442	1.0427220516462203E-4	7.496002422218823	18.742790185390206	0.06467725611055658	-56.55842267128007	470.0311941043046	379.2404810454837	582.9738639199221	488.08829850885485	392.92932187384855	1	1	1	2	3	0.30714628802061716	0.17157329925375966	0.2025061560672639	0.3187742566583582
18820000	-990.0023814400556	-900.2957732870537	-89.70660815300187	-900.2957732870537	1522.7368898944287	1.5194048822188378E-4	6.950491348587037	18.727047074748693	0.09501969177189609	-53.44828064218587	471.561832395674	378.8380758561398	583.5492986878215	489.5958722059175	392.83120331719925	1	2	1	1	3	0.2595510651487248	0.18319663922369991	0.2017090035442956	0.35554329208327856
18830000	-996.1571236198633	-902.8148370286007	-93.3422865912627	-902.8148370286007	2656.7534298278415	1.1120542562191619E-4	3.401859382821788	20.88467175956522	0.10277737529889704	-57.8608489657547	471.71804055401884	378.8294203739543	588.0474874532717	491.0393876943369	389.0397007088311	2	3	1	1	1	0.2772007725406166	0.18821686083158148	0.2017090035442956	0.3328733630835052
18840000	-1001.1417441627324	-909.7798166764308	-91.3619274863016	-909.7798166764308	1667.2985731188182	1.04153658681778E-4	5.874317304619519	20.88467175956522	0.1311232644343849	-55.14570782793572	472.1787694800218	380.6817840740667	587.9276328222293	490.83316882647665	383.85053173641757	1	4	1	1	1	0.2772007725406166	0.18821686083158148	0.2017090035442956	0.3328733630835052
18850000	-1001.9046624641417	-907.5774600302724	-94.32720243386925	-907.5774600302724	2813.3540820518815	1.0234184324858976E-4	4.995708333517756	20.88467175956522	0.14229428500905694	-58.34054321141417	466.2237353679617	382.23785273370663	587.219047061587	490.4665343330732	388.94979973000005	1	3	1	1	2	0.2820331786517643	0.18821686083158148	0.1968765974331479	0.3328733630835052
18860000	-994.4255716782012	-903.3373114092878	-91.08826026891333	-903.3373114092878	1993.3560961743347	8.912231791225684E-5	7.941829696432002	11.029219330298934	0.10759793392948341	-55.76461203567224	463.85031181327383	388.87063427841997	592.4637758452338	487.66646038935875	384.65926551903505	3	1	1	2	1	0.2706756404982457	0.18821686083158148	0.20687834480029432	0.33422915386987734
18870000	-991.3286877998656	-902.7620873856933	-88.56660041417229	-902.7620873856933	1236.4897563253714	1.6591074216311478E-4	7.605301918269053	11.49391177145464	0.10759793392948341	-53.147530658321024	465.7087863819694	394.80350341925384	587.219596993201	487.4458804940322	384.9172850183327	1	2	2	2	1	0.26183251680439296	0.17804856750495535	0.22588976182077322	0.33422915386987734
18880000	-996.5320734180689	-906.7446927973699	-89.78738062069894	-906.7446927973699	1059.4136939861457	1.3001656131082413E-4	8.72791358833454	12.863344705884023	0.2310268960102618	-53.865924744514345	465.4966824919759	394.1636807308283	584.0384822941928	487.40947113166055	385.22260879287256	2	2	1	1	2	0.27164842807183864	0.1732876917005979	0.19988114422869635	0.3551827359988661
18890000	-992.5061272799456	-903.4207562174593	-89.08537106248636	-903.4207562174593	1225.3285873989523	1.8220973928828734E-4	4.647288352806256	18.25951575368909	0.17076935710879618	-53.3590808481721	466.74647032852164	392.2268078749932	585.3626740887903	486.47444237391255	383.06576294057805	1	1	3	1	2	0.23617546205455114	0.1732876917005979	0.22134996258509607	0.36918688365975383
18900000	-996.4335463028574	-903.6326211861552	-92.80092511670222	-903.6326211861552	2262.7855664130684	5.430589750283743E-5	6.139025215825671	8.188645125698184	0.16871606889905105	-58.27314242235286	466.33371042518917	392.40791421098777	585.3243208661813	487.5486896244763	385.5020183920291	2	2	2	1	1	0.2802282536960617	0.1732876917005979	0.22424847257075234	0.322235582032587
18910000	-996.1551402163715	-904.6669497139775	-91.48819050239403	-904.6669497139775	1349.5731822386688	6.710934060675032E-5	5.441569965852436	5.582104997190204	2.3369701114053427	-55.66512127310931	466.8501847252739	393.2461162064727	580.7373399853344	485.9355591165904	380.4840220662536	4	1	1	1	1	0.2674553888993294	0.173726163502722	0.19231707820012067	0.36650136939782685
18920000	-996.27039570429	-904.0156618834149	-92.2547338208751	-904.0156618834149	1964.5273025550155	4.630629705990899E-5	6.270064264776637	5.8349928190364375	0.7463089638353939	-57.61222558233787	469.1095825106327	394.5741803164429	576.5765663791948	488.2723297471618	382.64779188530116	1	1	1	4	1	0.2674553888993294	0.173726163502722	0.189334369859175	0.3694840777387725
18930000	-995.7465953728871	-904.2073480320526	-91.53924734083456	-904.2073480320526	1812.027770676227	6.036294772807655E-5	6.270064264776637	9.644264560464325	0.5513576847726359	-56.34017940330028	470.5313240308734	398.27685406641166	580.6794310233674	491.40588740913495	381.8486791015399	3	2	1	1	1	0.2674553888993294	0.173726163502722	0.20147753275006774	0.3573409148478798
18940000	-993.5743992371215	-902.3360634761169	-91.23833576100455	-902.3360634761169	1806.5439432345718	6.136470465888784E-5	5.527348352044848	9.76785104700243	0.5080294410483783	-56.23927458879062	471.41632206069755	399.4996485282096	586.4568370908502	490.0871156168495	380.3291685036057	1	3	1	1	2	0.2674553888993294	0.173726163502722	0.1984114551752818	0.3604069924226657
18950000	-996.8758249976491	-904.1849659705479	-92.69085902710133	-904.1849659705479	2140.4441611147695	5.0103394219756E-5	4.624741209881552	8.959225140914414	1.493857068022953	-57.01728495009213	472.0137472523342	401.1036164886996	594.1230477739373	489.3118932629405	379.6994893846006	2	2	1	1	2	0.2640359078889035	0.19240939422183448	0.1970108184970391	0.34654387939222175
18960000	-996.8387030205204	-910.4617288458096	-86.37697417471072	-910.4617288458096	933.8321973742447	1.1556480163895912E-4	2.421230568119961	5.050795080525139	0.7922524715992841	-53.14581568282425	472.2102538626126	403.00756352086466	599.3554275390425	488.5349813346506	383.0621687494174	2	2	1	1	2	0.25115640727030686	0.1709847941783311	0.1970108184970391	0.38084798005432174
18970000	-992.7982008650469	-906.0706757497744	-86.72752511527248	-906.0706757497744	711.1847005554565	1.5954650493616611E-4	4.758717763263665	9.334952207255252	0.30082967880374034	-52.18554501198114	470.96531693159386	401.0652102504002	594.6844891901993	487.8344038061568	382.91006512666075	2	2	1	2	1	0.30472211941493277	0.15824617410996206	0.20579521732663922	0.3312364891484647
18980000	-992.9942440871143	-901.6408838973667	-91.35336018974763	-901.6408838973667	1680.4177069770412	1.3739624471983345E-4	6.70668798617473	21.520410834701067	0.1557330724952642	-54.79914304434129	471.49257050600244	403.358679728803	590.582739904765	484.0511216331174	379.56027724938826	3	1	1	1	2	0.30411105503178043	0.1397197748437222	0.20579521732663922	0.3503739527978569
18990000	-994.1703656353395	-904.9132557538837	-89.2571098814558	-904.9132557538837	1017.1484790273137	1.8416168706541141E-4	8.064023138712887	13.633057937567074	0.22456484436362628	-53.217003918665114	472.15609038528925	407.30505247588195	587.9693339362668	486.9645725741949	384.59412384396325	4	1	1	1	1	0.3044611318774066	0.1739933466690673	0.1698337804032826	0.3517117410502423
19000000	-998.5772088696224	-902.2543556043984	-96.32285326522407	-902.2543556043984	3143.1164142718344	4.857006838945832E-5	5.49778522019705	12.090633240431684	0.3938338428803658	-60.94314481484018	468.2597357827153	407.99373534670286	593.2769866161548	483.9058278680258	384.8360027580976	3	2	1	1	1	0.27387898784338516	0.1781205621644048	0.17919881436766563	0.36880163562454316
19010000	-992.2878629226557	-903.4740566836899	-88.81380623896575	-903.4740566836899	1065.8015084733208	1.2280024364155382E-4	5.723881027671007	13.590802994927564	0.17596680959867128	-53.46899320034558	469.6634184458491	410.84667312691266	598.3145392909404	484.17553933714134	384.4168399931596	1	3	2	1	1	0.3173052000750331	0.18476212907083586	0.17919881436766563	0.31873385648646413
19020000	-1001.9204544092929	-908.5113395680372	-93.4091148412557	-908.5113395680372	2621.386568464988	6.394128702036661E-5	4.717769843229223	9.698665556607503	0.12215274935272336	-58.9813549501242	469.96408728333404	409.4594950186814	605.6634105627617	488.4241869917121	382.922128503503	3	1	1	2	1	0.2616253299692583	0.17483559326731213	0.2417311351609927	0.3218079416024356
19030000	-997.8451450962525	-904.5419059915984	-93.30323910465421	-904.5419059915984	2668.4867527635543	5.423562286278945E-5	8.126509910968082	11.666223876567242	0.24973555839448913	-57.53499460617868	472.83608335290137	403.2683066957205	601.4374392588294	486.8516529373961	382.43472306274083	1	2	2	1	2	0.2616253299692583	0.17436066878195558	0.2417311351609927	0.32228286608779216
19040000	-999.9572613466133	-909.297395438833	-90.65986590778037	-909.297395438833	1884.734270163884	6.698205028782857E-5	3.267165071778571	5.014399841511979	0.36541317843097704	-57.529953631541815	477.63992740486066	404.1423266730895	602.3102525991488	481.34770764034704	379.11720424826615	1	3	1	1	2	0.2616253299692583	0.17524331258587503	0.24084849135707326	0.32228286608779216
19050000	-991.4885189899809	-903.961991446306	-87.52652754367485	-903.961991446306	1076.865924067316	1.208007275249692E-4	4.445406751149287	10.570170796439728	0.2532714591729891	-52.9436104016944	475.8339031675858	406.229514516566	601.3351936885196	483.45133464846083	379.06818019493323	1	2	1	1	3	0.2616253299692583	0.17524331258587503	0.24084849135707326	0.32228286608779216
19060000	-1001.1530887860253	-907.3644296438687	-93.78865914215653	-907.3644296438687	1995.947166336389	5.881350409599088E-5	11.466196105248432	11.265047919121635	0.36335842109250793	-57.376899171799494	475.3566283604014	405.80852835418733	599.5471500506064	484.51894064565255	383.83275012433586	1	1	1	4	1	0.3136703100861062	0.16997262850502096	0.17809114175831292	0.33826591965055863
19070000	-993.3178518888552	-906.6419357738472	-86.67591611500802	-906.6419357738472	561.3593146342474	1.981585839871311E-4	5.440928431345592	6.1822277181476055	0.40020485137947237	-52.41467132452424	474.5353750605588	406.0448133532726	600.205163467974	486.7970094417422	384.5171074351816	2	1	3	1	1	0.3113170868521064	0.16997262850502096	0.19384584981303926	0.32486443482983207
19080000	-995.7990794089362	-909.1217430582949	-86.67733635064133	-909.1217430582949	627.036532538465	2.1344071176053822E-4	5.1403098234923785	9.510669514804198	0.2922793600942578	-51.83508904175746	477.38717820247945	406.0535821707224	601.9436433183104	486.54615538387105	387.4012027944978	4	1	1	1	1	0.2879589482940297	0.2176252365435999	0.19038938941607117	0.30402642574629796
19090000	-1001.9659718683388	-912.5226510363505	-89.44332083198834	-912.5226510363505	1066.2382569450124	1.3328487843723534E-4	10.743896064178257	7.922910640989243	0.23977352722982248	-53.932457862037126	476.4183383707317	406.816932127401	602.0575025558165	486.6640501832665	386.80364666677656	2	2	1	1	2	0.2835120414902488	0.22207214334738082	0.19038938941607117	0.30402642574629796
19100000	-1000.0126921054956	-906.8066687226013	-93.20602338289432	-906.8066687226013	2354.874492101989	7.503385145987823E-5	4.289833531600548	15.48075339093378	0.12051385070533191	-57.99292714042218	478.5625975328568	406.179657594119	601.7503148755785	493.021053838283	388.5309568654004	1	1	3	2	1	0.3096376627138612	0.15907630087060784	0.22616797471452835	0.3051180617010013
19110000	-986.316197532197	-900.3243727673976	-85.99182476479943	-900.3243727673976	752.9014829378979	1.7764504344707223E-4	4.598269961315996	8.545620034010637	0.2627204110828713	-51.607568077134445	475.2279843739964	407.8257846762717	598.6427270126594	488.9002241919279	389.58090010165245	2	3	1	1	1	0.27908787185918854	0.19322809928896523	0.2003147216280959	0.32736930722374896
19120000	-995.7505491353187	-904.1316434701902	-91.61890566512852	-904.1316434701902	2100.3168467913433	8.221927722284968E-5	10.984823735571979	8.545620034010637	0.19797396515094315	-56.02254031037101	470.7392266960517	407.47124123829036	597.0296481814603	490.7704035437099	387.489341867446	1	1	1	1	4	0.29535780072935264	0.16374439951128936	0.18619295891957174	0.35470484083978493
19130000	-1008.3319367984261	-909.4479107707812	-98.88402602764496	-909.4479107707812	3056.2532709219545	6.197346546450881E-5	9.060877736472252	13.310007551541226	0.36837521080710917	-62.58612509238327	475.401034664226	409.0459486255127	596.1713466477014	484.0978479714233	389.0514767663181	1	1	4	1	1	0.29510043519092677	0.1730784891401729	0.19060804087818367	0.3412130347907153
19140000	-996.8370952354034	-907.6236310577	-89.2134641777034	-907.6236310577	1167.5934712052958	1.9533699222261093E-4	11.787347090639269	8.871468524726067	0.09999418127676821	-53.35907050585472	471.61571007797784	412.8406050864951	596.3536010837987	489.96705203439325	386.30827666555604	1	2	1	3	1	0.25892219434656155	0.18035759381061273	0.2195071770521091	0.3412130347907153
